shift_Id,doct_Id,nurse_Id,helper_Id,shift_Date,shift_Start,shift_End
71925,null,null,8365,2025-05-23,20:00:00,08:00:00
71926,null,null,8366,2025-05-24,20:00:00,08:00:00
71927,null,null,8367,2025-05-25,20:00:00,08:00:00
71928,null,null,8368,2025-05-26,20:00:00,08:00:00
71929,null,null,8369,2025-05-27,20:00:00,08:00:00
71930,null,null,8370,2025-05-28,20:00:00,08:00:00
71931,null,null,8371,2025-05-29,20:00:00,08:00:00
71932,null,null,8372,2025-05-30,20:00:00,08:00:00
71933,null,null,8373,2025-05-31,20:00:00,08:00:00
71934,null,null,8374,2025-06-01,20:00:00,08:00:00
71935,null,null,8375,2025-06-02,20:00:00,08:00:00
71936,null,null,8376,2025-05-19,20:00:00,08:00:00
71937,null,null,8377,2025-05-20,20:00:00,08:00:00
71938,null,null,8378,2025-05-21,20:00:00,08:00:00
71939,null,null,8379,2025-05-22,20:00:00,08:00:00
71940,null,null,8380,2025-05-23,20:00:00,08:00:00
71941,null,null,8381,2025-05-24,20:00:00,08:00:00
71942,null,null,8382,2025-05-25,20:00:00,08:00:00
71943,null,null,8383,2025-05-26,20:00:00,08:00:00
71944,null,null,8384,2025-05-27,20:00:00,08:00:00
71945,null,null,8385,2025-05-28,20:00:00,08:00:00
71946,null,null,8386,2025-05-29,20:00:00,08:00:00
71947,null,null,8387,2025-05-30,20:00:00,08:00:00
71948,null,null,8388,2025-05-31,20:00:00,08:00:00
71949,null,null,8389,2025-06-01,20:00:00,08:00:00
71950,null,null,8390,2025-06-02,20:00:00,08:00:00
71951,null,null,8391,2025-05-19,20:00:00,08:00:00
71952,null,null,8392,2025-05-20,20:00:00,08:00:00
71953,null,null,8393,2025-05-21,20:00:00,08:00:00
71954,null,null,8394,2025-05-22,20:00:00,08:00:00
71955,null,null,8395,2025-05-23,20:00:00,08:00:00
71956,null,null,8396,2025-05-24,20:00:00,08:00:00
71957,null,null,8397,2025-05-25,20:00:00,08:00:00
71958,null,null,8398,2025-05-26,20:00:00,08:00:00
71959,null,null,8399,2025-05-27,20:00:00,08:00:00
71960,null,null,8400,2025-05-28,20:00:00,08:00:00
71961,null,null,8401,2025-05-29,20:00:00,08:00:00
71962,null,null,8402,2025-05-30,20:00:00,08:00:00
71963,null,null,8403,2025-05-31,20:00:00,08:00:00
71964,null,null,8404,2025-06-01,20:00:00,08:00:00
71965,null,null,8405,2025-06-02,20:00:00,08:00:00
71966,null,null,8406,2025-05-19,20:00:00,08:00:00
71967,null,null,8407,2025-05-20,20:00:00,08:00:00
71968,null,null,8408,2025-05-21,20:00:00,08:00:00
71969,null,null,8409,2025-05-22,20:00:00,08:00:00
71970,null,null,8410,2025-05-23,20:00:00,08:00:00
71971,null,null,8411,2025-05-24,20:00:00,08:00:00
71972,null,null,8412,2025-05-25,20:00:00,08:00:00
71973,null,null,8413,2025-05-26,20:00:00,08:00:00
71974,null,null,8414,2025-05-27,20:00:00,08:00:00
71975,null,null,8415,2025-05-28,20:00:00,08:00:00
71976,null,null,8416,2025-05-29,20:00:00,08:00:00
71977,null,null,8417,2025-05-30,20:00:00,08:00:00
71978,null,null,8418,2025-05-31,20:00:00,08:00:00
71979,null,null,8419,2025-06-01,20:00:00,08:00:00
71980,null,null,8420,2025-06-02,20:00:00,08:00:00
71981,null,null,8421,2025-05-19,20:00:00,08:00:00
71982,null,null,8422,2025-05-20,20:00:00,08:00:00
71983,null,null,8423,2025-05-21,20:00:00,08:00:00
71984,null,null,8424,2025-05-22,20:00:00,08:00:00
71985,null,null,8425,2025-05-23,20:00:00,08:00:00
71986,null,null,8426,2025-05-24,20:00:00,08:00:00
71987,null,null,8427,2025-05-25,20:00:00,08:00:00
71988,null,null,8428,2025-05-26,20:00:00,08:00:00
71989,null,null,8429,2025-05-27,20:00:00,08:00:00
71990,null,null,8430,2025-05-28,20:00:00,08:00:00
71991,null,null,8431,2025-05-29,20:00:00,08:00:00
71992,null,null,8432,2025-05-30,20:00:00,08:00:00
71993,null,null,8433,2025-05-31,20:00:00,08:00:00
71994,null,null,8434,2025-06-01,20:00:00,08:00:00
71995,null,null,8435,2025-06-02,20:00:00,08:00:00
71996,null,null,8436,2025-05-19,20:00:00,08:00:00
71997,null,null,8437,2025-05-20,20:00:00,08:00:00
71998,null,null,8438,2025-05-21,20:00:00,08:00:00
71999,null,null,8439,2025-05-22,20:00:00,08:00:00
72000,null,null,8440,2025-05-23,20:00:00,08:00:00
72001,null,null,8441,2025-05-24,20:00:00,08:00:00
72002,null,null,8442,2025-05-25,20:00:00,08:00:00
72003,null,null,8443,2025-05-26,20:00:00,08:00:00
72004,null,null,8444,2025-05-27,20:00:00,08:00:00
72005,null,null,8445,2025-05-28,20:00:00,08:00:00
72006,null,null,8446,2025-05-29,20:00:00,08:00:00
72007,null,null,8447,2025-05-30,20:00:00,08:00:00
72008,null,null,8448,2025-05-31,20:00:00,08:00:00
72009,null,null,8449,2025-06-01,20:00:00,08:00:00
72010,null,null,8450,2025-06-02,20:00:00,08:00:00
72011,null,null,8451,2025-05-19,20:00:00,08:00:00
72012,null,null,8452,2025-05-20,20:00:00,08:00:00
72013,null,null,8453,2025-05-21,20:00:00,08:00:00
72014,null,null,8454,2025-05-22,20:00:00,08:00:00
72015,null,null,8455,2025-05-23,20:00:00,08:00:00
72016,null,null,8456,2025-05-24,20:00:00,08:00:00
72017,null,null,8457,2025-05-25,20:00:00,08:00:00
72018,null,null,8458,2025-05-26,20:00:00,08:00:00
72019,null,null,8459,2025-05-27,20:00:00,08:00:00
72020,null,null,8460,2025-05-28,20:00:00,08:00:00
72021,null,null,8461,2025-05-29,20:00:00,08:00:00
72022,null,null,8462,2025-05-30,20:00:00,08:00:00
72023,null,null,8463,2025-05-31,20:00:00,08:00:00
72024,null,null,8464,2025-06-01,20:00:00,08:00:00
72025,null,null,8465,2025-06-02,20:00:00,08:00:00
72026,null,null,8466,2025-05-19,20:00:00,08:00:00
72027,null,null,8467,2025-05-20,20:00:00,08:00:00
72028,null,null,8468,2025-05-21,20:00:00,08:00:00
72029,null,null,8469,2025-05-22,20:00:00,08:00:00
72030,null,null,8470,2025-05-23,20:00:00,08:00:00
72031,null,null,8471,2025-05-24,20:00:00,08:00:00
72032,null,null,8472,2025-05-25,20:00:00,08:00:00
72033,null,null,8473,2025-05-26,20:00:00,08:00:00
72034,null,null,8474,2025-05-27,20:00:00,08:00:00
72035,null,null,8475,2025-05-28,20:00:00,08:00:00
72036,null,null,8476,2025-05-29,20:00:00,08:00:00
72037,null,null,8477,2025-05-30,20:00:00,08:00:00
72038,null,null,8478,2025-05-31,20:00:00,08:00:00
72039,null,null,8479,2025-06-01,20:00:00,08:00:00
72040,null,null,8480,2025-06-02,20:00:00,08:00:00
72041,null,null,8481,2025-05-19,20:00:00,08:00:00
72042,null,null,8482,2025-05-20,20:00:00,08:00:00
72043,null,null,8483,2025-05-21,20:00:00,08:00:00
72044,null,null,8484,2025-05-22,20:00:00,08:00:00
72045,null,null,8485,2025-05-23,20:00:00,08:00:00
72046,null,null,8486,2025-05-24,20:00:00,08:00:00
72047,null,null,8487,2025-05-25,20:00:00,08:00:00
72048,null,null,8488,2025-05-26,20:00:00,08:00:00
72049,null,null,8489,2025-05-27,20:00:00,08:00:00
72050,null,null,8490,2025-05-28,20:00:00,08:00:00
72051,null,null,8491,2025-05-29,20:00:00,08:00:00
72052,null,null,8492,2025-05-30,20:00:00,08:00:00
72053,null,null,8493,2025-05-31,20:00:00,08:00:00
72054,null,null,8494,2025-06-01,20:00:00,08:00:00
72055,null,null,8495,2025-06-02,20:00:00,08:00:00
72056,null,null,8496,2025-05-19,20:00:00,08:00:00
72057,null,null,8497,2025-05-20,20:00:00,08:00:00
72058,null,null,8498,2025-05-21,20:00:00,08:00:00
72059,null,null,8499,2025-05-22,20:00:00,08:00:00
72060,null,null,8500,2025-05-23,20:00:00,08:00:00
